prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has output,has output format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.9200; levenshtein=0.6000; semantic=0.8329; sequence_match=0.7500,False,0.8343,True,selected
ObjectProperty,is encoded in,has software type,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4909; levenshtein=0.1333; semantic=0.4791; sequence_match=0.2308,False,0.4003,False,top-3 avg score 0.4003 < final_threshold 0.7
ObjectProperty,has output,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4815; levenshtein=0.0000; semantic=0.4966; sequence_match=0.2222,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,is alternative format of,used by tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5127; levenshtein=0.2381; semantic=0.4294; sequence_match=0.2581,False,0.4001,False,top-3 avg score 0.4001 < final_threshold 0.7
ObjectProperty,has license,creates data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5045; levenshtein=0.0000; semantic=0.5050; sequence_match=0.1905,False,0.4,False,top-3 avg score 0.4000 < final_threshold 0.7
ObjectProperty,has declared status,uses algorithm,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5493; levenshtein=0.2353; semantic=0.4150; sequence_match=0.1333,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,is alternative format of,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5575; levenshtein=0.2857; semantic=0.3388; sequence_match=0.3030,False,0.3998,False,top-3 avg score 0.3998 < final_threshold 0.7
ObjectProperty,is encoded in,for tool version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4665; levenshtein=0.2857; semantic=0.4466; sequence_match=0.1600,False,0.3996,False,top-3 avg score 0.3996 < final_threshold 0.7
ObjectProperty,has output,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.5302; sequence_match=0.2000,False,0.3994,False,top-3 avg score 0.3994 < final_threshold 0.7
ObjectProperty,has specified data input,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.1905; semantic=0.4483; sequence_match=0.2500,False,0.3992,False,top-3 avg score 0.3992 < final_threshold 0.7
ObjectProperty,is alternative format of,has license,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6302; levenshtein=0.1429; semantic=0.3723; sequence_match=0.1935,False,0.3987,False,top-3 avg score 0.3987 < final_threshold 0.7
ObjectProperty,has declared status,provides export,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5383; levenshtein=0.1176; semantic=0.3988; sequence_match=0.2581,False,0.3984,False,top-3 avg score 0.3984 < final_threshold 0.7
ObjectProperty,has specified data output,available at,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4949; levenshtein=0.1818; semantic=0.4570; sequence_match=0.2424,False,0.3981,False,top-3 avg score 0.3981 < final_threshold 0.7
ObjectProperty,is developed by,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4875; sequence_match=0.2105,False,0.3979,False,top-3 avg score 0.3979 < final_threshold 0.7
ObjectProperty,has specified data output,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4760; levenshtein=0.1818; semantic=0.5356; sequence_match=0.0571,False,0.3978,False,top-3 avg score 0.3978 < final_threshold 0.7
ObjectProperty,has interface,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5543; sequence_match=0.1667,False,0.3977,False,top-3 avg score 0.3977 < final_threshold 0.7
ObjectProperty,has license,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.0000; semantic=0.5245; sequence_match=0.2000,False,0.3971,False,top-3 avg score 0.3971 < final_threshold 0.7
ObjectProperty,is software for,has homepage source,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4382; levenshtein=0.3529; semantic=0.3995; sequence_match=0.3333,False,0.3969,False,top-3 avg score 0.3969 < final_threshold 0.7
ObjectProperty,is encoded in,has format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0909; semantic=0.5217; sequence_match=0.2000,False,0.3966,False,top-3 avg score 0.3966 < final_threshold 0.7
ObjectProperty,has declared status,exports to format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4732; levenshtein=0.1176; semantic=0.3414; sequence_match=0.3750,False,0.3965,False,top-3 avg score 0.3965 < final_threshold 0.7
ObjectProperty,is encoded in,uses algorithm instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4993; levenshtein=0.2381; semantic=0.3773; sequence_match=0.3125,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,is software for,has developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4637; levenshtein=0.1538; semantic=0.4853; sequence_match=0.2400,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,has output,develops,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5804; sequence_match=0.1176,False,0.3963,False,top-3 avg score 0.3963 < final_threshold 0.7
ObjectProperty,has specified data input,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1429; semantic=0.4617; sequence_match=0.2222,False,0.3962,False,top-3 avg score 0.3962 < final_threshold 0.7
ObjectProperty,has version,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.5115; sequence_match=0.1818,False,0.3959,False,top-3 avg score 0.3959 < final_threshold 0.7
ObjectProperty,has interface,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.4849; sequence_match=0.2857,False,0.3958,False,top-3 avg score 0.3958 < final_threshold 0.7
ObjectProperty,has format specification,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5347; levenshtein=0.2273; semantic=0.4240; sequence_match=0.2286,False,0.3957,False,top-3 avg score 0.3957 < final_threshold 0.7
ObjectProperty,uses software,concerns tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.0000; semantic=0.5424; sequence_match=0.1667,False,0.3956,False,top-3 avg score 0.3956 < final_threshold 0.7
ObjectProperty,has license,involves tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4944; levenshtein=0.0833; semantic=0.5101; sequence_match=0.1818,False,0.3954,False,top-3 avg score 0.3954 < final_threshold 0.7
ObjectProperty,has declared status,concerns tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5065; levenshtein=0.2353; semantic=0.4031; sequence_match=0.2759,False,0.3952,False,top-3 avg score 0.3952 < final_threshold 0.7
ObjectProperty,is alternative format of,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5588; levenshtein=0.1905; semantic=0.3913; sequence_match=0.2353,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
ObjectProperty,has interface,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5016; levenshtein=0.1000; semantic=0.4334; sequence_match=0.2500,False,0.395,False,top-3 avg score 0.3950 < final_threshold 0.7
ObjectProperty,uses software,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.0714; semantic=0.5541; sequence_match=0.1538,False,0.3947,False,top-3 avg score 0.3947 < final_threshold 0.7
ObjectProperty,implements,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0667; semantic=0.4713; sequence_match=0.2400,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,has interface,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4671; levenshtein=0.1538; semantic=0.5625; sequence_match=0.0800,False,0.3945,False,top-3 avg score 0.3945 < final_threshold 0.7
ObjectProperty,has clause,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4259; levenshtein=0.1667; semantic=0.5669; sequence_match=0.1905,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.7
ObjectProperty,is software for,involves community,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4929; levenshtein=0.1176; semantic=0.4235; sequence_match=0.2667,False,0.3944,False,top-3 avg score 0.3944 < final_threshold 0.7
ObjectProperty,uses platform,has pricing model,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4667; levenshtein=0.1333; semantic=0.4928; sequence_match=0.2222,False,0.3939,False,top-3 avg score 0.3939 < final_threshold 0.7
ObjectProperty,has specified data output,uses algorithm instance,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5534; levenshtein=0.0909; semantic=0.4420; sequence_match=0.1860,False,0.3938,False,top-3 avg score 0.3938 < final_threshold 0.7
ObjectProperty,is developed by,available from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4744; levenshtein=0.0000; semantic=0.4757; sequence_match=0.2308,False,0.3936,False,top-3 avg score 0.3936 < final_threshold 0.7
ObjectProperty,is developed by,has valid input,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5231; levenshtein=0.0769; semantic=0.4258; sequence_match=0.2308,False,0.3932,False,top-3 avg score 0.3932 < final_threshold 0.7
ObjectProperty,is software for,has version,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4949; levenshtein=0.2308; semantic=0.4538; sequence_match=0.1739,False,0.3931,False,top-3 avg score 0.3931 < final_threshold 0.7
ObjectProperty,is software for,runs on,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4719; sequence_match=0.2105,False,0.3927,False,top-3 avg score 0.3927 < final_threshold 0.7
ObjectProperty,has input,uses algorithm,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5982; sequence_match=0.0952,False,0.3921,False,top-3 avg score 0.3921 < final_threshold 0.7
ObjectProperty,is encoded in,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5059; levenshtein=0.2105; semantic=0.4026; sequence_match=0.2667,False,0.3917,False,top-3 avg score 0.3917 < final_threshold 0.7
ObjectProperty,is developed by,version has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5160; levenshtein=0.1923; semantic=0.4531; sequence_match=0.2051,False,0.3914,False,top-3 avg score 0.3914 < final_threshold 0.7
ObjectProperty,has declared status,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4929; levenshtein=0.1765; semantic=0.4137; sequence_match=0.2667,False,0.3911,False,top-3 avg score 0.3911 < final_threshold 0.7
ObjectProperty,has specified data output,supports task,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.5097; sequence_match=0.1176,False,0.3904,False,top-3 avg score 0.3904 < final_threshold 0.7
ObjectProperty,has function,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4680; levenshtein=0.0000; semantic=0.5027; sequence_match=0.2000,False,0.3902,False,top-3 avg score 0.3902 < final_threshold 0.7
ObjectProperty,is encoded in,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4496; levenshtein=0.1176; semantic=0.4348; sequence_match=0.2857,False,0.3901,False,top-3 avg score 0.3901 < final_threshold 0.7
ObjectProperty,implements,has feature,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5461; sequence_match=0.2000,False,0.3895,False,top-3 avg score 0.3895 < final_threshold 0.7
ObjectProperty,uses platform,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3965; levenshtein=0.1667; semantic=0.5109; sequence_match=0.2609,False,0.3894,False,top-3 avg score 0.3894 < final_threshold 0.7
ObjectProperty,has license,performs task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5787; sequence_match=0.1818,False,0.3887,False,top-3 avg score 0.3887 < final_threshold 0.7
ObjectProperty,has specified data input,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5312; levenshtein=0.1905; semantic=0.4343; sequence_match=0.2000,False,0.3885,False,top-3 avg score 0.3885 < final_threshold 0.7
ObjectProperty,is developed by,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5369; levenshtein=0.1579; semantic=0.4396; sequence_match=0.1875,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.7
ObjectProperty,implements,uses algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.5909; sequence_match=0.1739,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.7
ObjectProperty,has output,involves data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4167; levenshtein=0.1667; semantic=0.5562; sequence_match=0.1905,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.7
ObjectProperty,uses platform,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.1429; semantic=0.4971; sequence_match=0.1818,False,0.3877,False,top-3 avg score 0.3877 < final_threshold 0.7
ObjectProperty,has interface,used by tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4056; levenshtein=0.0833; semantic=0.5754; sequence_match=0.1818,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.7
ObjectProperty,implements,has version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.1000; semantic=0.5404; sequence_match=0.2000,False,0.3875,False,top-3 avg score 0.3875 < final_threshold 0.7
ObjectProperty,has input,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3988; levenshtein=0.0000; semantic=0.4907; sequence_match=0.2727,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.7
ObjectProperty,has license,specifies format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5556; levenshtein=0.1333; semantic=0.4732; sequence_match=0.0800,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.7
ObjectProperty,implements,version has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5136; levenshtein=0.1154; semantic=0.4255; sequence_match=0.2222,False,0.3871,False,top-3 avg score 0.3871 < final_threshold 0.7
ObjectProperty,uses software,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.1667; semantic=0.5041; sequence_match=0.1905,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.7
ObjectProperty,has clause,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.4891; sequence_match=0.2222,False,0.3853,False,top-3 avg score 0.3853 < final_threshold 0.7
ObjectProperty,has function,available at,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0000; semantic=0.5193; sequence_match=0.1818,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.7
ObjectProperty,has specified data output,available from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4670; levenshtein=0.1364; semantic=0.4594; sequence_match=0.2286,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.7
ObjectProperty,has interface,exports to format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.1333; semantic=0.4821; sequence_match=0.1481,False,0.3841,False,top-3 avg score 0.3841 < final_threshold 0.7
ObjectProperty,implements,for tool version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4857; levenshtein=0.1429; semantic=0.4991; sequence_match=0.1667,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.7
ObjectProperty,has specified data output,created by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5354; levenshtein=0.1818; semantic=0.4210; sequence_match=0.1935,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,is alternative format of,has export capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5342; levenshtein=0.1429; semantic=0.3156; sequence_match=0.3000,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.7
ObjectProperty,implements,has homepage source,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4647; levenshtein=0.1765; semantic=0.4626; sequence_match=0.2222,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.7
ObjectProperty,has license,supports task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.5115; sequence_match=0.1818,False,0.383,False,top-3 avg score 0.3830 < final_threshold 0.7
ObjectProperty,has format specification,involves collaborator,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4715; levenshtein=0.1818; semantic=0.3902; sequence_match=0.2857,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.7
ObjectProperty,is developed by,has pricing model,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4538; levenshtein=0.1333; semantic=0.4065; sequence_match=0.2857,False,0.382,False,top-3 avg score 0.3820 < final_threshold 0.7
ObjectProperty,is developed by,has community involvement,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4714; levenshtein=0.1304; semantic=0.4521; sequence_match=0.2222,False,0.3819,False,top-3 avg score 0.3819 < final_threshold 0.7
ObjectProperty,has license,created by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.1000; semantic=0.5003; sequence_match=0.2105,False,0.3814,False,top-3 avg score 0.3814 < final_threshold 0.7
ObjectProperty,has clause,implemented in language,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3810; levenshtein=0.1905; semantic=0.4956; sequence_match=0.2667,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.7
