gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
algorithm,Algorithm,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
programming language,Programming Language,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
licence,License,jaro_winkler+semantic+levenshtein,jaro_winkler=0.9429; levenshtein=0.8571; semantic=0.9174; sequence_match=0.8571,False,0.9058,True,selected
data item,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5833; levenshtein=0.1250; semantic=0.4569; sequence_match=0.1250,False,0.3884,False,top-3 avg score 0.3884 < final_threshold 0.6
XML,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5812; levenshtein=0.0769; semantic=0.4457; sequence_match=0.1379,False,0.3883,False,top-3 avg score 0.3883 < final_threshold 0.6
plain text file format,Help Resource,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5497; levenshtein=0.1579; semantic=0.4209; sequence_match=0.1935,False,0.3881,False,top-3 avg score 0.3881 < final_threshold 0.6
Free,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5390; sequence_match=0.1667,False,0.388,False,top-3 avg score 0.3880 < final_threshold 0.6
software developer role,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5958; levenshtein=0.1905; semantic=0.3325; sequence_match=0.2353,False,0.3879,False,top-3 avg score 0.3879 < final_threshold 0.6
CEL ASCII format,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4579; levenshtein=0.0714; semantic=0.4746; sequence_match=0.2308,False,0.3878,False,top-3 avg score 0.3878 < final_threshold 0.6
software developer organization,Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5460; levenshtein=0.1034; semantic=0.4957; sequence_match=0.1212,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.6
licence,Open Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4762; levenshtein=0.0714; semantic=0.4961; sequence_match=0.1905,False,0.3876,False,top-3 avg score 0.3876 < final_threshold 0.6
Open source software license,Feature,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5048; levenshtein=0.1600; semantic=0.4075; sequence_match=0.2500,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
function,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4955; sequence_match=0.1667,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
function,Software Source,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4707; sequence_match=0.2727,False,0.3874,False,top-3 avg score 0.3874 < final_threshold 0.6
Free,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5491; levenshtein=0.1538; semantic=0.3764; sequence_match=0.2353,False,0.3869,False,top-3 avg score 0.3869 < final_threshold 0.6
Open source software license,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5259; levenshtein=0.2000; semantic=0.3634; sequence_match=0.2703,False,0.3865,False,top-3 avg score 0.3865 < final_threshold 0.6
licence,Programming Language,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4637; levenshtein=0.1579; semantic=0.5374; sequence_match=0.1538,False,0.3863,False,top-3 avg score 0.3863 < final_threshold 0.6
software developer organization,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4637; levenshtein=0.2414; semantic=0.3613; sequence_match=0.3333,False,0.3861,False,top-3 avg score 0.3861 < final_threshold 0.6
Purchase cost,FOSS Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.3858; sequence_match=0.3000,False,0.386,False,top-3 avg score 0.3860 < final_threshold 0.6
Not Free,CEL File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4145; sequence_match=0.2000,False,0.3858,False,top-3 avg score 0.3858 < final_threshold 0.6
GIF,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4883; sequence_match=0.1818,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
software developer organization,Data,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5067; levenshtein=0.1034; semantic=0.4676; sequence_match=0.1818,False,0.3854,False,top-3 avg score 0.3854 < final_threshold 0.6
file rendering,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4679; levenshtein=0.0769; semantic=0.4976; sequence_match=0.1905,False,0.3853,False,top-3 avg score 0.3853 < final_threshold 0.6
Not Free,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5238; levenshtein=0.1250; semantic=0.4578; sequence_match=0.1739,False,0.3852,False,top-3 avg score 0.3852 < final_threshold 0.6
licence,CSV File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5430; levenshtein=0.1538; semantic=0.4119; sequence_match=0.2000,False,0.385,False,top-3 avg score 0.3850 < final_threshold 0.6
text editing,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4495; levenshtein=0.1667; semantic=0.5308; sequence_match=0.1739,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
algorithm,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4907; levenshtein=0.1111; semantic=0.5458; sequence_match=0.1176,False,0.3847,False,top-3 avg score 0.3847 < final_threshold 0.6
Purchase cost,Open Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4579; levenshtein=0.2143; semantic=0.3879; sequence_match=0.3077,False,0.3845,False,top-3 avg score 0.3845 < final_threshold 0.6
Not Free,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5147; levenshtein=0.0769; semantic=0.4556; sequence_match=0.1818,False,0.384,False,top-3 avg score 0.3840 < final_threshold 0.6
CEL binary format,Software Source,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4968; levenshtein=0.2000; semantic=0.4547; sequence_match=0.1379,False,0.3838,False,top-3 avg score 0.3838 < final_threshold 0.6
Purchase cost,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.1667; semantic=0.4073; sequence_match=0.2609,False,0.3835,False,top-3 avg score 0.3835 < final_threshold 0.6
Maintained,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5574; sequence_match=0.1429,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
text editing,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4470; levenshtein=0.0909; semantic=0.5699; sequence_match=0.1333,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.6
Development status,User Manual,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4647; levenshtein=0.2353; semantic=0.4487; sequence_match=0.1481,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
XML,CEL File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5535; sequence_match=0.1250,False,0.3829,False,top-3 avg score 0.3829 < final_threshold 0.6
software developer role,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4709; levenshtein=0.1429; semantic=0.3436; sequence_match=0.3333,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.6
Free,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4583; levenshtein=0.1250; semantic=0.5224; sequence_match=0.1667,False,0.3825,False,top-3 avg score 0.3825 < final_threshold 0.6
version number,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3991; levenshtein=0.1538; semantic=0.5734; sequence_match=0.1739,False,0.3821,False,top-3 avg score 0.3821 < final_threshold 0.6
PROcess,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3360; levenshtein=0.1111; semantic=0.5598; sequence_match=0.2500,False,0.3819,False,top-3 avg score 0.3819 < final_threshold 0.6
Maintained,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4667; levenshtein=0.1875; semantic=0.4483; sequence_match=0.2308,False,0.3819,False,top-3 avg score 0.3819 < final_threshold 0.6
version number,Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5847; sequence_match=0.1176,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
version number,Task,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5846; sequence_match=0.1176,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
data item,FAQ,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.1250; semantic=0.4765; sequence_match=0.1818,False,0.3815,False,top-3 avg score 0.3815 < final_threshold 0.6
file rendering,Proprietary Data Format,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4076; levenshtein=0.1905; semantic=0.5462; sequence_match=0.1765,False,0.3814,False,top-3 avg score 0.3814 < final_threshold 0.6
Open source software license,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5522; levenshtein=0.1600; semantic=0.3496; sequence_match=0.2424,False,0.3814,False,top-3 avg score 0.3814 < final_threshold 0.6
.csv,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4653; levenshtein=0.0625; semantic=0.5736; sequence_match=0.1053,False,0.3814,False,top-3 avg score 0.3814 < final_threshold 0.6
CEL binary format,XML Editing,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0667; semantic=0.4318; sequence_match=0.2400,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
programming language,XML Editing,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3702; levenshtein=0.1579; semantic=0.4978; sequence_match=0.2759,False,0.3813,False,top-3 avg score 0.3813 < final_threshold 0.6
application programming interface,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4552; levenshtein=0.0645; semantic=0.5706; sequence_match=0.1176,False,0.3811,False,top-3 avg score 0.3811 < final_threshold 0.6
XML,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0556; semantic=0.5836; sequence_match=0.0952,False,0.3806,False,top-3 avg score 0.3806 < final_threshold 0.6
CEL ASCII format,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4187; levenshtein=0.1429; semantic=0.4492; sequence_match=0.2727,False,0.3802,False,top-3 avg score 0.3802 < final_threshold 0.6
Maintained,FOSS License,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.4415; sequence_match=0.2857,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.6
licence,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4952; levenshtein=0.1000; semantic=0.5257; sequence_match=0.1176,False,0.3795,False,top-3 avg score 0.3795 < final_threshold 0.6
application programming interface,CEL File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4995; levenshtein=0.1935; semantic=0.4449; sequence_match=0.1818,False,0.3793,False,top-3 avg score 0.3793 < final_threshold 0.6
file rendering,Export Capability,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4728; levenshtein=0.1250; semantic=0.4580; sequence_match=0.2069,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.6
version number,TXT File Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4564; levenshtein=0.0769; semantic=0.4504; sequence_match=0.2308,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.6
function,Help Resource,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4028; levenshtein=0.0833; semantic=0.5348; sequence_match=0.2000,False,0.3792,False,top-3 avg score 0.3792 < final_threshold 0.6
GIF,FOSS Tool,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4861; levenshtein=0.0000; semantic=0.4692; sequence_match=0.1818,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.6
programming language,FOSS Tool,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4518; levenshtein=0.1053; semantic=0.5368; sequence_match=0.1481,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
CEL binary format,Data,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.1333; semantic=0.4872; sequence_match=0.2105,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.6
CEL binary format,Desktop Application,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5233; levenshtein=0.1667; semantic=0.4311; sequence_match=0.1818,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
Development status,TXT File Format,jaro_winkler+sequence_match+semantic,jaro_winkler=0.4937; levenshtein=0.1765; semantic=0.3090; sequence_match=0.3333,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.6
Free,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5317; levenshtein=0.0952; semantic=0.4439; sequence_match=0.1600,False,0.3785,False,top-3 avg score 0.3785 < final_threshold 0.6
Free,Open Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4405; levenshtein=0.1429; semantic=0.4727; sequence_match=0.2222,False,0.3785,False,top-3 avg score 0.3785 < final_threshold 0.6
CEL binary format,GIF Rendering,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1333; semantic=0.4628; sequence_match=0.2222,False,0.3784,False,top-3 avg score 0.3784 < final_threshold 0.6
programming language,FAQ,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4620; levenshtein=0.0526; semantic=0.5806; sequence_match=0.0909,False,0.3778,False,top-3 avg score 0.3778 < final_threshold 0.6
Not Free,Version,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4286; levenshtein=0.0000; semantic=0.5614; sequence_match=0.1429,False,0.3776,False,top-3 avg score 0.3776 < final_threshold 0.6
version number,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.0769; semantic=0.5177; sequence_match=0.1905,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.6
licence,Platform,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.5758; sequence_match=0.1333,False,0.3772,False,top-3 avg score 0.3772 < final_threshold 0.6
function,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4120; levenshtein=0.0000; semantic=0.6017; sequence_match=0.1176,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.6
desktop graphical user interface,CSV File Format,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5194; levenshtein=0.2069; semantic=0.4036; sequence_match=0.0952,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.6
text editing,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5365; levenshtein=0.1538; semantic=0.3772; sequence_match=0.2162,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.6
Development status,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4649; levenshtein=0.0588; semantic=0.4831; sequence_match=0.1818,False,0.3766,False,top-3 avg score 0.3766 < final_threshold 0.6
.csv,User Manual,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4979; sequence_match=0.1538,False,0.3765,False,top-3 avg score 0.3765 < final_threshold 0.6
XML,CSV File Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4701; levenshtein=0.0769; semantic=0.5342; sequence_match=0.1250,False,0.3764,False,top-3 avg score 0.3764 < final_threshold 0.6
Free,Algorithm,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.1111; semantic=0.5213; sequence_match=0.1538,False,0.3763,False,top-3 avg score 0.3763 < final_threshold 0.6
Open source software license,Named and Published Algorithm,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5083; levenshtein=0.1154; semantic=0.4233; sequence_match=0.1961,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.6
Development status,FOSS License,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4661; levenshtein=0.2353; semantic=0.3757; sequence_match=0.2857,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.6
software developer role,Tutorial,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4877; levenshtein=0.1905; semantic=0.4329; sequence_match=0.2069,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.6
version number,Export Capability,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4324; levenshtein=0.0625; semantic=0.4876; sequence_match=0.2069,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.6
text editing,Data Format,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4606; levenshtein=0.0909; semantic=0.4748; sequence_match=0.1905,False,0.3753,False,top-3 avg score 0.3753 < final_threshold 0.6
web service,Modification,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4556; levenshtein=0.0833; semantic=0.4871; sequence_match=0.1818,False,0.3748,False,top-3 avg score 0.3748 < final_threshold 0.6
Purchase cost,Developer,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0833; semantic=0.4707; sequence_match=0.1905,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
file rendering,Tutorial,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4241; levenshtein=0.1538; semantic=0.5095; sequence_match=0.1905,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
Development status,API,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4641; levenshtein=0.0588; semantic=0.5599; sequence_match=0.1000,False,0.3747,False,top-3 avg score 0.3747 < final_threshold 0.6
.csv,Desktop Application,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4630; levenshtein=0.0556; semantic=0.5654; sequence_match=0.0952,False,0.3745,False,top-3 avg score 0.3745 < final_threshold 0.6
data item,GIF Rendering,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.4508; sequence_match=0.2000,False,0.3743,False,top-3 avg score 0.3743 < final_threshold 0.6
text editing,Proprietary Data Format,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4975; levenshtein=0.1429; semantic=0.4376; sequence_match=0.1875,False,0.3742,False,top-3 avg score 0.3742 < final_threshold 0.6
