prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has achievement,has achievement,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has item,has item,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has playing area,has playing area,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,plays game,plays game,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is session in game,possession in game,jaro_winkler+sequence_match+levenshtein,jaro_winkler=0.9123; levenshtein=0.8750; semantic=0.6352; sequence_match=0.9032,False,0.8968,True,selected
DatatypeProperty,release date,has statistic value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5162; levenshtein=0.2353; semantic=0.4999; sequence_match=0.3571,False,0.4577,False,top-3 avg score 0.4577 < final_threshold 0.7
DatatypeProperty,release date,has duration hours,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5290; levenshtein=0.0625; semantic=0.4685; sequence_match=0.3704,False,0.456,False,top-3 avg score 0.4560 < final_threshold 0.7
DatatypeProperty,start time,has quantity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5367; levenshtein=0.2727; semantic=0.4236; sequence_match=0.4000,False,0.4534,False,top-3 avg score 0.4534 < final_threshold 0.7
DatatypeProperty,release date,has purchase timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5193; levenshtein=0.2000; semantic=0.5177; sequence_match=0.3226,False,0.4532,False,top-3 avg score 0.4532 < final_threshold 0.7
DatatypeProperty,start time,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.2727; semantic=0.4355; sequence_match=0.4000,False,0.4516,False,top-3 avg score 0.4516 < final_threshold 0.7
DatatypeProperty,event time,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5159; levenshtein=0.2143; semantic=0.4844; sequence_match=0.3478,False,0.4494,False,top-3 avg score 0.4494 < final_threshold 0.7
DatatypeProperty,start time,has pre-purchase play time hours,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4475; levenshtein=0.2222; semantic=0.5490; sequence_match=0.3333,False,0.4433,False,top-3 avg score 0.4433 < final_threshold 0.7
DatatypeProperty,release date,has completion status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4537; levenshtein=0.2105; semantic=0.5383; sequence_match=0.3333,False,0.4418,False,top-3 avg score 0.4418 < final_threshold 0.7
DatatypeProperty,start time,has purchase hour,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.5729; sequence_match=0.2500,False,0.4367,False,top-3 avg score 0.4367 < final_threshold 0.7
DatatypeProperty,start time,has completion status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4942; levenshtein=0.1579; semantic=0.5237; sequence_match=0.2857,False,0.4345,False,top-3 avg score 0.4345 < final_threshold 0.7
DatatypeProperty,release date,has usage timestamp,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5217; levenshtein=0.1765; semantic=0.4951; sequence_match=0.2857,False,0.4342,False,top-3 avg score 0.4342 < final_threshold 0.7
DatatypeProperty,end time,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4762; levenshtein=0.1429; semantic=0.4394; sequence_match=0.3810,False,0.4322,False,top-3 avg score 0.4322 < final_threshold 0.7
DatatypeProperty,end time,has pre-purchase play time hours,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4533; levenshtein=0.1852; semantic=0.5401; sequence_match=0.2941,False,0.4292,False,top-3 avg score 0.4292 < final_threshold 0.7
DatatypeProperty,username,has pre-purchase play time hours,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5463; levenshtein=0.2222; semantic=0.3968; sequence_match=0.3429,False,0.4287,False,top-3 avg score 0.4287 < final_threshold 0.7
DatatypeProperty,start time,is first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5630; levenshtein=0.2667; semantic=0.3889; sequence_match=0.3333,False,0.4284,False,top-3 avg score 0.4284 < final_threshold 0.7
DatatypeProperty,end time,has purchase timestamp,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4238; levenshtein=0.2000; semantic=0.4884; sequence_match=0.3704,False,0.4275,False,top-3 avg score 0.4275 < final_threshold 0.7
DatatypeProperty,username,has total purchase count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5544; levenshtein=0.1905; semantic=0.4415; sequence_match=0.2759,False,0.4239,False,top-3 avg score 0.4239 < final_threshold 0.7
DatatypeProperty,username,has quantity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5379; levenshtein=0.1818; semantic=0.5139; sequence_match=0.2105,False,0.4208,False,top-3 avg score 0.4208 < final_threshold 0.7
DatatypeProperty,username,has session start time,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4035; levenshtein=0.3158; semantic=0.4859; sequence_match=0.3704,False,0.4199,False,top-3 avg score 0.4199 < final_threshold 0.7
DatatypeProperty,release date,has purchase hour,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4626; levenshtein=0.2000; semantic=0.4878; sequence_match=0.3077,False,0.4194,False,top-3 avg score 0.4194 < final_threshold 0.7
DatatypeProperty,end time,has quantity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.4269; sequence_match=0.3333,False,0.4165,False,top-3 avg score 0.4165 < final_threshold 0.7
DatatypeProperty,username,has completion status,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4961; levenshtein=0.2105; semantic=0.5389; sequence_match=0.1481,False,0.4152,False,top-3 avg score 0.4152 < final_threshold 0.7
DatatypeProperty,start time,has release date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4934; levenshtein=0.2143; semantic=0.4830; sequence_match=0.2609,False,0.4124,False,top-3 avg score 0.4124 < final_threshold 0.7
DatatypeProperty,event time,has quantity,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5194; levenshtein=0.1818; semantic=0.4019; sequence_match=0.3000,False,0.4071,False,top-3 avg score 0.4071 < final_threshold 0.7
DatatypeProperty,event time,has statistic value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5033; levenshtein=0.2353; semantic=0.4058; sequence_match=0.3077,False,0.4056,False,top-3 avg score 0.4056 < final_threshold 0.7
DatatypeProperty,end time,has completion status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4273; levenshtein=0.1579; semantic=0.5513; sequence_match=0.2308,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.7
DatatypeProperty,event time,has pre-purchase play time hours,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4321; levenshtein=0.2222; semantic=0.4406; sequence_match=0.3333,False,0.402,False,top-3 avg score 0.4020 < final_threshold 0.7
DatatypeProperty,end time,has username,sequence_match+semantic+jaro_winkler,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.4382; sequence_match=0.4444,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
DatatypeProperty,start time,has total purchase count,jaro_winkler+sequence_match+semantic,jaro_winkler=0.5397; levenshtein=0.2381; semantic=0.3243; sequence_match=0.3333,False,0.3991,False,top-3 avg score 0.3991 < final_threshold 0.7
DatatypeProperty,release date,is first purchase,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4626; levenshtein=0.2000; semantic=0.4135; sequence_match=0.3077,False,0.3946,False,top-3 avg score 0.3946 < final_threshold 0.7
DatatypeProperty,release date,has total purchase count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4437; levenshtein=0.1905; semantic=0.4244; sequence_match=0.3125,False,0.3935,False,top-3 avg score 0.3935 < final_threshold 0.7
DatatypeProperty,username,is first purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4611; levenshtein=0.2667; semantic=0.4510; sequence_match=0.2609,False,0.3929,False,top-3 avg score 0.3929 < final_threshold 0.7
DatatypeProperty,username,has duration hours,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5125; levenshtein=0.1875; semantic=0.4447; sequence_match=0.1667,False,0.3816,False,top-3 avg score 0.3816 < final_threshold 0.7
DatatypeProperty,end time,has statistic value,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4678; levenshtein=0.1765; semantic=0.4004; sequence_match=0.2500,False,0.3727,False,top-3 avg score 0.3727 < final_threshold 0.7
DatatypeProperty,end time,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4892; levenshtein=0.1818; semantic=0.3881; sequence_match=0.2222,False,0.3665,False,top-3 avg score 0.3665 < final_threshold 0.7
DatatypeProperty,event time,has duration hours,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3958; levenshtein=0.1250; semantic=0.5342; sequence_match=0.1600,False,0.3633,False,top-3 avg score 0.3633 < final_threshold 0.7
DatatypeProperty,event time,has location,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4680; levenshtein=0.1818; semantic=0.4100; sequence_match=0.2000,False,0.3593,False,top-3 avg score 0.3593 < final_threshold 0.7
DatatypeProperty,username,has location,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3106; levenshtein=0.1818; semantic=0.5422; sequence_match=0.2105,False,0.3544,False,top-3 avg score 0.3544 < final_threshold 0.7
DatatypeProperty,end time,has purchase hour,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4032; levenshtein=0.0667; semantic=0.5677; sequence_match=0.0909,False,0.3539,False,top-3 avg score 0.3539 < final_threshold 0.7
DatatypeProperty,start time,has purchase amount,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4832; levenshtein=0.1765; semantic=0.3861; sequence_match=0.1538,False,0.3486,False,top-3 avg score 0.3486 < final_threshold 0.7
DatatypeProperty,event time,has purchase hour,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3926; levenshtein=0.0667; semantic=0.5413; sequence_match=0.0833,False,0.3391,False,top-3 avg score 0.3391 < final_threshold 0.7
DatatypeProperty,end time,has total purchase count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4603; levenshtein=0.0952; semantic=0.3365; sequence_match=0.2143,False,0.337,False,top-3 avg score 0.3370 < final_threshold 0.7
DatatypeProperty,event time,has completion status,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3850; levenshtein=0.1579; semantic=0.4096; sequence_match=0.2143,False,0.3363,False,top-3 avg score 0.3363 < final_threshold 0.7
DatatypeProperty,event time,has total purchase count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.0952; semantic=0.2940; sequence_match=0.2000,False,0.3287,False,top-3 avg score 0.3287 < final_threshold 0.7
DatatypeProperty,username,has statistic value,semantic+jaro_winkler+levenshtein,jaro_winkler=0.2892; levenshtein=0.1765; semantic=0.4957; sequence_match=0.1600,False,0.3205,False,top-3 avg score 0.3205 < final_threshold 0.7
DatatypeProperty,end time,has purchase amount,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3011; levenshtein=0.0588; semantic=0.3757; sequence_match=0.2500,False,0.309,False,top-3 avg score 0.3090 < final_threshold 0.7
DatatypeProperty,event time,is first purchase,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4000; levenshtein=0.1333; semantic=0.3547; sequence_match=0.0833,False,0.296,False,top-3 avg score 0.2960 < final_threshold 0.7
DatatypeProperty,event time,has purchase amount,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2800; levenshtein=0.0588; semantic=0.3616; sequence_match=0.2308,False,0.2908,False,top-3 avg score 0.2908 < final_threshold 0.7
DatatypeProperty,end time,is first purchase,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3063; levenshtein=0.1333; semantic=0.3656; sequence_match=0.0909,False,0.2684,False,top-3 avg score 0.2684 < final_threshold 0.7
