prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,remedy,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4957; levenshtein=0.0769; semantic=0.4441; sequence_match=0.2105,False,0.3834,False,top-3 avg score 0.3834 < final_threshold 0.7
ObjectProperty,conflict,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.2083; semantic=0.3595; sequence_match=0.3125,False,0.3833,False,top-3 avg score 0.3833 < final_threshold 0.7
ObjectProperty,operand,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4841; levenshtein=0.0833; semantic=0.5601; sequence_match=0.1053,False,0.3832,False,top-3 avg score 0.3832 < final_threshold 0.7
ObjectProperty,constraint,part of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4889; levenshtein=0.1000; semantic=0.5342; sequence_match=0.1250,False,0.3827,False,top-3 avg score 0.3827 < final_threshold 0.7
ObjectProperty,and,is assigner of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4089; sequence_match=0.2667,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.7
ObjectProperty,scope,inherits from,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4278; levenshtein=0.0833; semantic=0.4847; sequence_match=0.2353,False,0.3826,False,top-3 avg score 0.3826 < final_threshold 0.7
ObjectProperty,inheritFrom,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5322; levenshtein=0.1667; semantic=0.4079; sequence_match=0.2069,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.7
ObjectProperty,permission,directly linked policy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5222; levenshtein=0.1500; semantic=0.4745; sequence_match=0.1333,False,0.3823,False,top-3 avg score 0.3823 < final_threshold 0.7
ObjectProperty,assignee,remedy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4288; sequence_match=0.2857,False,0.3817,False,top-3 avg score 0.3817 < final_threshold 0.7
ObjectProperty,remedy,assignee,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.4288; sequence_match=0.2857,False,0.3817,False,top-3 avg score 0.3817 < final_threshold 0.7
ObjectProperty,obligation,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3889; levenshtein=0.1333; semantic=0.5122; sequence_match=0.2400,False,0.3804,False,top-3 avg score 0.3804 < final_threshold 0.7
ObjectProperty,assigner,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.4434; sequence_match=0.2143,False,0.3803,False,top-3 avg score 0.3803 < final_threshold 0.7
ObjectProperty,duty,has constraint,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4423; levenshtein=0.0769; semantic=0.5805; sequence_match=0.1176,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,consequence,has role,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4560; levenshtein=0.1818; semantic=0.4622; sequence_match=0.2222,False,0.3801,False,top-3 avg score 0.3801 < final_threshold 0.7
ObjectProperty,action,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.1667; semantic=0.5288; sequence_match=0.1667,False,0.38,False,top-3 avg score 0.3800 < final_threshold 0.7
ObjectProperty,failure,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4420; levenshtein=0.2308; semantic=0.3978; sequence_match=0.3000,False,0.3799,False,top-3 avg score 0.3799 < final_threshold 0.7
ObjectProperty,leftOperand,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5045; levenshtein=0.0909; semantic=0.4444; sequence_match=0.1905,False,0.3798,False,top-3 avg score 0.3798 < final_threshold 0.7
ObjectProperty,and,has rule,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4921; levenshtein=0.1429; semantic=0.4467; sequence_match=0.2000,False,0.3796,False,top-3 avg score 0.3796 < final_threshold 0.7
ObjectProperty,action,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.1429; semantic=0.5466; sequence_match=0.1538,False,0.379,False,top-3 avg score 0.3790 < final_threshold 0.7
ObjectProperty,target,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4658; levenshtein=0.1538; semantic=0.4603; sequence_match=0.2105,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,leftOperand,target,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3384; levenshtein=0.1818; semantic=0.5630; sequence_match=0.2353,False,0.3789,False,top-3 avg score 0.3789 < final_threshold 0.7
ObjectProperty,Only One,directly linked policy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5071; levenshtein=0.2000; semantic=0.4069; sequence_match=0.2222,False,0.3788,False,top-3 avg score 0.3788 < final_threshold 0.7
ObjectProperty,assignee,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5000; levenshtein=0.1250; semantic=0.4696; sequence_match=0.1667,False,0.3787,False,top-3 avg score 0.3787 < final_threshold 0.7
ObjectProperty,obligation,inherits from,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4944; levenshtein=0.1667; semantic=0.4748; sequence_match=0.0909,False,0.3786,False,top-3 avg score 0.3786 < final_threshold 0.7
ObjectProperty,scope,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.0000; semantic=0.5423; sequence_match=0.1818,False,0.3784,False,top-3 avg score 0.3784 < final_threshold 0.7
ObjectProperty,function,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4833; levenshtein=0.1000; semantic=0.5398; sequence_match=0.1111,False,0.3781,False,top-3 avg score 0.3781 < final_threshold 0.7
ObjectProperty,action,inherits from,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4722; levenshtein=0.1667; semantic=0.4392; sequence_match=0.2222,False,0.3779,False,top-3 avg score 0.3779 < final_threshold 0.7
ObjectProperty,hasPolicy,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4037; levenshtein=0.1333; semantic=0.4788; sequence_match=0.2500,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,constraint,assignee,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4472; levenshtein=0.1000; semantic=0.5741; sequence_match=0.1111,False,0.3775,False,top-3 avg score 0.3775 < final_threshold 0.7
ObjectProperty,prohibition,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4441; levenshtein=0.1667; semantic=0.4123; sequence_match=0.2759,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.7
ObjectProperty,operator,consequence,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4773; levenshtein=0.1818; semantic=0.4443; sequence_match=0.2105,False,0.3774,False,top-3 avg score 0.3774 < final_threshold 0.7
ObjectProperty,partOf,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.6296; levenshtein=0.1667; semantic=0.3356; sequence_match=0.1667,False,0.3773,False,top-3 avg score 0.3773 < final_threshold 0.7
ObjectProperty,conflict,has rule,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5753; sequence_match=0.1333,False,0.3771,False,top-3 avg score 0.3771 < final_threshold 0.7
ObjectProperty,function,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.0000; semantic=0.5742; sequence_match=0.1333,False,0.3767,False,top-3 avg score 0.3767 < final_threshold 0.7
ObjectProperty,operator,is assignee of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4722; levenshtein=0.0833; semantic=0.5555; sequence_match=0.1000,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.7
ObjectProperty,or,is consequence of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5222; levenshtein=0.0667; semantic=0.4878; sequence_match=0.1176,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.7
ObjectProperty,hasPolicy,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4242; levenshtein=0.1818; semantic=0.5034; sequence_match=0.2000,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.7
ObjectProperty,permission,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5210; levenshtein=0.1667; semantic=0.3713; sequence_match=0.2353,False,0.3759,False,top-3 avg score 0.3759 < final_threshold 0.7
ObjectProperty,and,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4701; levenshtein=0.1538; semantic=0.4073; sequence_match=0.2500,False,0.3758,False,top-3 avg score 0.3758 < final_threshold 0.7
ObjectProperty,assignee,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1667; semantic=0.3989; sequence_match=0.2500,False,0.3756,False,top-3 avg score 0.3756 < final_threshold 0.7
ObjectProperty,hasPolicy,exclusive with,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5007; levenshtein=0.1538; semantic=0.4701; sequence_match=0.0909,False,0.3749,False,top-3 avg score 0.3749 < final_threshold 0.7
ObjectProperty,leftOperand,exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3901; levenshtein=0.0769; semantic=0.4845; sequence_match=0.2500,False,0.3748,False,top-3 avg score 0.3748 < final_threshold 0.7
ObjectProperty,target,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4495; levenshtein=0.1364; semantic=0.3871; sequence_match=0.2857,False,0.3741,False,top-3 avg score 0.3741 < final_threshold 0.7
ObjectProperty,function,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5444; levenshtein=0.1667; semantic=0.3260; sequence_match=0.2500,False,0.3735,False,top-3 avg score 0.3735 < final_threshold 0.7
ObjectProperty,duty,is exclusive with,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.1333; semantic=0.4706; sequence_match=0.2105,False,0.3733,False,top-3 avg score 0.3733 < final_threshold 0.7
ObjectProperty,prohibition,is remedy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0909; semantic=0.5159; sequence_match=0.1905,False,0.3732,False,top-3 avg score 0.3732 < final_threshold 0.7
ObjectProperty,hasPolicy,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4749; sequence_match=0.2105,False,0.3729,False,top-3 avg score 0.3729 < final_threshold 0.7
ObjectProperty,duty,conflict strategy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4375; levenshtein=0.1250; semantic=0.4802; sequence_match=0.2000,False,0.3726,False,top-3 avg score 0.3726 < final_threshold 0.7
ObjectProperty,permission,strategy of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.2000; semantic=0.4953; sequence_match=0.2000,False,0.3725,False,top-3 avg score 0.3725 < final_threshold 0.7
ObjectProperty,Only One,activates on failure,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4206; levenshtein=0.1667; semantic=0.3761; sequence_match=0.3200,False,0.3723,False,top-3 avg score 0.3723 < final_threshold 0.7
ObjectProperty,duty,is target of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4500; levenshtein=0.1000; semantic=0.5233; sequence_match=0.1429,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
ObjectProperty,andSequence,remedy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4798; levenshtein=0.1818; semantic=0.4528; sequence_match=0.1176,False,0.3715,False,top-3 avg score 0.3715 < final_threshold 0.7
ObjectProperty,obligation,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5056; levenshtein=0.1667; semantic=0.3713; sequence_match=0.2353,False,0.3707,False,top-3 avg score 0.3707 < final_threshold 0.7
ObjectProperty,andSequence,exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4738; levenshtein=0.0769; semantic=0.4716; sequence_match=0.1667,False,0.3707,False,top-3 avg score 0.3707 < final_threshold 0.7
ObjectProperty,implies,conflict strategy,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4276; levenshtein=0.1875; semantic=0.4230; sequence_match=0.2609,False,0.3705,False,top-3 avg score 0.3705 < final_threshold 0.7
ObjectProperty,or,is inherited by,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5256; levenshtein=0.0769; semantic=0.4511; sequence_match=0.1333,False,0.37,False,top-3 avg score 0.3700 < final_threshold 0.7
ObjectProperty,inheritFrom,conflict strategy,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4557; levenshtein=0.1875; semantic=0.4666; sequence_match=0.1481,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,failure,is assigner of,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4683; levenshtein=0.2500; semantic=0.3914; sequence_match=0.1053,False,0.3699,False,top-3 avg score 0.3699 < final_threshold 0.7
ObjectProperty,assigner,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4841; levenshtein=0.1818; semantic=0.3578; sequence_match=0.2667,False,0.3695,False,top-3 avg score 0.3695 < final_threshold 0.7
ObjectProperty,prohibition,is exclusive with,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4601; levenshtein=0.1333; semantic=0.4167; sequence_match=0.2308,False,0.3692,False,top-3 avg score 0.3692 < final_threshold 0.7
ObjectProperty,constraint,is assigner of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.5056; levenshtein=0.0833; semantic=0.5107; sequence_match=0.0909,False,0.3691,False,top-3 avg score 0.3691 < final_threshold 0.7
ObjectProperty,andSequence,is activated on failure of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.5563; levenshtein=0.1818; semantic=0.3682; sequence_match=0.1818,False,0.3688,False,top-3 avg score 0.3688 < final_threshold 0.7
ObjectProperty,Only One,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4059; sequence_match=0.2353,False,0.3687,False,top-3 avg score 0.3687 < final_threshold 0.7
ObjectProperty,constraint,is directly linked policy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4500; levenshtein=0.1250; semantic=0.4206; sequence_match=0.2353,False,0.3686,False,top-3 avg score 0.3686 < final_threshold 0.7
ObjectProperty,operand,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4365; levenshtein=0.0000; semantic=0.5146; sequence_match=0.1538,False,0.3683,False,top-3 avg score 0.3683 < final_threshold 0.7
ObjectProperty,constraint,rule of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4222; levenshtein=0.0000; semantic=0.5576; sequence_match=0.1250,False,0.3683,False,top-3 avg score 0.3683 < final_threshold 0.7
ObjectProperty,function,is assigner of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4306; levenshtein=0.1667; semantic=0.5073; sequence_match=0.1000,False,0.3682,False,top-3 avg score 0.3682 < final_threshold 0.7
ObjectProperty,inheritFrom,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4545; levenshtein=0.0909; semantic=0.4680; sequence_match=0.1818,False,0.3681,False,top-3 avg score 0.3681 < final_threshold 0.7
ObjectProperty,permission,consequence,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4131; levenshtein=0.0000; semantic=0.5003; sequence_match=0.1905,False,0.368,False,top-3 avg score 0.3680 < final_threshold 0.7
ObjectProperty,operand,directly linked policy,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5071; levenshtein=0.1500; semantic=0.4467; sequence_match=0.0741,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,conflict,has part,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4226; levenshtein=0.1250; semantic=0.5478; sequence_match=0.1333,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,Only One,is remedy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4651; levenshtein=0.1000; semantic=0.4033; sequence_match=0.2353,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,operator,is remedy of,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4472; levenshtein=0.2000; semantic=0.4564; sequence_match=0.1111,False,0.3679,False,top-3 avg score 0.3679 < final_threshold 0.7
ObjectProperty,partOf,is consequence of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4111; levenshtein=0.1333; semantic=0.5006; sequence_match=0.1905,False,0.3674,False,top-3 avg score 0.3674 < final_threshold 0.7
ObjectProperty,hasPolicy,operator of,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4333; levenshtein=0.0000; semantic=0.4577; sequence_match=0.2105,False,0.3672,False,top-3 avg score 0.3672 < final_threshold 0.7
ObjectProperty,target,directly linked policy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4389; levenshtein=0.1000; semantic=0.5076; sequence_match=0.1538,False,0.3668,False,top-3 avg score 0.3668 < final_threshold 0.7
ObjectProperty,operand,has rule,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4286; levenshtein=0.1429; semantic=0.5286; sequence_match=0.1429,False,0.3667,False,top-3 avg score 0.3667 < final_threshold 0.7
ObjectProperty,assigner,part of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.3836; sequence_match=0.2857,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,partOf,assigner,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4306; levenshtein=0.0000; semantic=0.3836; sequence_match=0.2857,False,0.3666,False,top-3 avg score 0.3666 < final_threshold 0.7
ObjectProperty,and,strategy of,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4778; levenshtein=0.1000; semantic=0.4670; sequence_match=0.1538,False,0.3662,False,top-3 avg score 0.3662 < final_threshold 0.7
ObjectProperty,partOf,remedy,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4444; levenshtein=0.0000; semantic=0.4842; sequence_match=0.1667,False,0.3651,False,top-3 avg score 0.3651 < final_threshold 0.7
