prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
ObjectProperty,has license,has license,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,has version,has version,hard_match,hard_match=1.0000; jaro_winkler=1.0000; levenshtein=1.0000; semantic=1.0000; sequence_match=1.0000,True,1.0,True,selected
ObjectProperty,is developed by,was developed by,semantic+jaro_winkler+sequence_match,jaro_winkler=0.9267; levenshtein=0.8571; semantic=0.9511; sequence_match=0.8889,False,0.9223,True,selected
DatatypeProperty,has support URL,format name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4513; levenshtein=0.0000; semantic=0.4070; sequence_match=0.2609,False,0.3731,False,top-3 avg score 0.3731 < final_threshold 0.7
DatatypeProperty,has release date,download URL,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3831; levenshtein=0.2143; semantic=0.4959; sequence_match=0.2400,False,0.373,False,top-3 avg score 0.3730 < final_threshold 0.7
DatatypeProperty,has download location,format name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4535; levenshtein=0.1579; semantic=0.3870; sequence_match=0.2759,False,0.3721,False,top-3 avg score 0.3721 < final_threshold 0.7
DatatypeProperty,has website homepage,feature status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4996; levenshtein=0.1111; semantic=0.4215; sequence_match=0.1935,False,0.3716,False,top-3 avg score 0.3716 < final_threshold 0.7
DatatypeProperty,has download location,feature name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4769; levenshtein=0.1053; semantic=0.4264; sequence_match=0.2000,False,0.3678,False,top-3 avg score 0.3678 < final_threshold 0.7
DatatypeProperty,has release date,collaboration status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4799; levenshtein=0.2105; semantic=0.3761; sequence_match=0.2424,False,0.3662,False,top-3 avg score 0.3662 < final_threshold 0.7
DatatypeProperty,has support URL,task name,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4679; levenshtein=0.1538; semantic=0.4106; sequence_match=0.1905,False,0.3563,False,top-3 avg score 0.3563 < final_threshold 0.7
DatatypeProperty,has support URL,version release date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4316; levenshtein=0.0556; semantic=0.4418; sequence_match=0.1935,False,0.3557,False,top-3 avg score 0.3557 < final_threshold 0.7
DatatypeProperty,has support URL,language name,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4402; levenshtein=0.1538; semantic=0.4519; sequence_match=0.1600,False,0.3507,False,top-3 avg score 0.3507 < final_threshold 0.7
DatatypeProperty,has download location,is free,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4064; levenshtein=0.0526; semantic=0.5600; sequence_match=0.0800,False,0.3488,False,top-3 avg score 0.3488 < final_threshold 0.7
DatatypeProperty,has support URL,is maintained,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3825; levenshtein=0.0769; semantic=0.4943; sequence_match=0.1600,False,0.3456,False,top-3 avg score 0.3456 < final_threshold 0.7
DatatypeProperty,has download location,is maintained,semantic+jaro_winkler+levenshtein,jaro_winkler=0.4386; levenshtein=0.1579; semantic=0.4394; sequence_match=0.1290,False,0.3453,False,top-3 avg score 0.3453 < final_threshold 0.7
DatatypeProperty,has download location,algorithm name,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4813; levenshtein=0.1579; semantic=0.3870; sequence_match=0.1250,False,0.3421,False,top-3 avg score 0.3421 < final_threshold 0.7
DatatypeProperty,has website homepage,modification description,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4216; levenshtein=0.1304; semantic=0.3306; sequence_match=0.2439,False,0.332,False,top-3 avg score 0.3320 < final_threshold 0.7
DatatypeProperty,has website homepage,collaboration status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4905; levenshtein=0.1579; semantic=0.3395; sequence_match=0.1622,False,0.3307,False,top-3 avg score 0.3307 < final_threshold 0.7
DatatypeProperty,has support URL,developer name,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3761; levenshtein=0.1538; semantic=0.4497; sequence_match=0.0769,False,0.3265,False,top-3 avg score 0.3265 < final_threshold 0.7
DatatypeProperty,has release date,modification description,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3915; levenshtein=0.1304; semantic=0.3708; sequence_match=0.2162,False,0.3262,False,top-3 avg score 0.3262 < final_threshold 0.7
DatatypeProperty,has website homepage,download URL,semantic+jaro_winkler+levenshtein,jaro_winkler=0.3687; levenshtein=0.1111; semantic=0.4945; sequence_match=0.0690,False,0.3248,False,top-3 avg score 0.3248 < final_threshold 0.7
DatatypeProperty,has support URL,development model name,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4192; levenshtein=0.1500; semantic=0.3955; sequence_match=0.0606,False,0.3216,False,top-3 avg score 0.3216 < final_threshold 0.7
DatatypeProperty,has download location,feature status,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4227; levenshtein=0.1053; semantic=0.4059; sequence_match=0.1250,False,0.3179,False,top-3 avg score 0.3179 < final_threshold 0.7
DatatypeProperty,has support URL,file extension,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2692; levenshtein=0.0000; semantic=0.5220; sequence_match=0.1538,False,0.315,False,top-3 avg score 0.3150 < final_threshold 0.7
DatatypeProperty,has support URL,permissiveness,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3645; levenshtein=0.0000; semantic=0.4272; sequence_match=0.1481,False,0.3133,False,top-3 avg score 0.3133 < final_threshold 0.7
DatatypeProperty,has support URL,modification description,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3272; levenshtein=0.1304; semantic=0.3797; sequence_match=0.2222,False,0.3097,False,top-3 avg score 0.3097 < final_threshold 0.7
DatatypeProperty,has download location,permissiveness,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4160; levenshtein=0.0000; semantic=0.3819; sequence_match=0.1212,False,0.3064,False,top-3 avg score 0.3064 < final_threshold 0.7
