prop_type,gold_term,pred_term,top_methods_used,scores_by_method,is_hard_match,agg_score,selected,reason
DatatypeProperty,release date,has total playtime,jaro_winkler+semantic+levenshtein,jaro_winkler=0.5290; levenshtein=0.2500; semantic=0.4303; sequence_match=0.2222,False,0.4031,False,top-3 avg score 0.4031 < final_threshold 0.7
DatatypeProperty,end time,has username,sequence_match+semantic+jaro_winkler,jaro_winkler=0.3225; levenshtein=0.1818; semantic=0.4382; sequence_match=0.4444,False,0.4017,False,top-3 avg score 0.4017 < final_threshold 0.7
DatatypeProperty,end time,has purchase date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4032; levenshtein=0.0667; semantic=0.4278; sequence_match=0.3636,False,0.3982,False,top-3 avg score 0.3982 < final_threshold 0.7
DatatypeProperty,start time,has purchase date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4870; levenshtein=0.2000; semantic=0.4484; sequence_match=0.2500,False,0.3951,False,top-3 avg score 0.3951 < final_threshold 0.7
DatatypeProperty,release date,has kill count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4823; levenshtein=0.0000; semantic=0.4342; sequence_match=0.2609,False,0.3925,False,top-3 avg score 0.3925 < final_threshold 0.7
DatatypeProperty,event time,has playtime before IAP,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4685; levenshtein=0.2000; semantic=0.4323; sequence_match=0.2759,False,0.3922,False,top-3 avg score 0.3922 < final_threshold 0.7
DatatypeProperty,username,has total playtime,semantic+sequence_match+jaro_winkler,jaro_winkler=0.2917; levenshtein=0.2500; semantic=0.4941; sequence_match=0.3333,False,0.373,False,top-3 avg score 0.3730 < final_threshold 0.7
DatatypeProperty,start time,has played date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.4103; levenshtein=0.2308; semantic=0.4201; sequence_match=0.2727,False,0.3677,False,top-3 avg score 0.3677 < final_threshold 0.7
DatatypeProperty,event time,has played date,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4587; levenshtein=0.0769; semantic=0.4270; sequence_match=0.1818,False,0.3558,False,top-3 avg score 0.3558 < final_threshold 0.7
DatatypeProperty,start time,has purchase amount,jaro_winkler+semantic+levenshtein,jaro_winkler=0.4832; levenshtein=0.1765; semantic=0.3861; sequence_match=0.1538,False,0.3486,False,top-3 avg score 0.3486 < final_threshold 0.7
DatatypeProperty,event time,has purchase date,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3926; levenshtein=0.0667; semantic=0.4656; sequence_match=0.1667,False,0.3416,False,top-3 avg score 0.3416 < final_threshold 0.7
DatatypeProperty,end time,has kill count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4087; levenshtein=0.0833; semantic=0.3591; sequence_match=0.2105,False,0.3261,False,top-3 avg score 0.3261 < final_threshold 0.7
DatatypeProperty,username,has kill count,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3056; levenshtein=0.0833; semantic=0.4708; sequence_match=0.2000,False,0.3254,False,top-3 avg score 0.3254 < final_threshold 0.7
DatatypeProperty,start time,has kill count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.4167; levenshtein=0.0833; semantic=0.3495; sequence_match=0.1905,False,0.3189,False,top-3 avg score 0.3189 < final_threshold 0.7
DatatypeProperty,end time,has purchase amount,semantic+jaro_winkler+sequence_match,jaro_winkler=0.3011; levenshtein=0.0588; semantic=0.3757; sequence_match=0.2500,False,0.309,False,top-3 avg score 0.3090 < final_threshold 0.7
DatatypeProperty,event time,has kill count,jaro_winkler+semantic+sequence_match,jaro_winkler=0.3981; levenshtein=0.0000; semantic=0.2895; sequence_match=0.1905,False,0.2927,False,top-3 avg score 0.2927 < final_threshold 0.7
DatatypeProperty,event time,has purchase amount,semantic+jaro_winkler+sequence_match,jaro_winkler=0.2800; levenshtein=0.0588; semantic=0.3616; sequence_match=0.2308,False,0.2908,False,top-3 avg score 0.2908 < final_threshold 0.7
